===== attempt 1 =====
[conv9] ingested 568 turns, notes persisted under results/repro/stores/nemori-armB-e3s
[ingest-only] done (conv9); reload with --eval-only
[done] wrote /home/jinmang2/agentic_memory/results/repro/gpt-4o-mini_nemori_merge085_conv9_ingest_e3sB_c9.json
[done] wrote /home/jinmang2/agentic_memory/results/repro/gpt-4o-mini_nemori_merge085_conv9_ingest_e3sB_c9.llm-trace.jsonl (full LLM I/O trace)
[done] wrote /home/jinmang2/agentic_memory/results/repro/gpt-4o-mini_nemori_merge085_conv9_ingest_e3sB_c9.memory.jsonl (memory snapshot)
[done] wrote /home/jinmang2/agentic_memory/results/repro/gpt-4o-mini_nemori_merge085_conv9_ingest_e3sB_c9.memory.ops.jsonl (evolution log)
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('9b8fd8bb0ae841bcbd6543a759ac8e73', 0.824165332177962), ('2e8340ec61a840e6864332b2a0d7b060', 0.7389908344144716), ('0a82cffb7ef54e9a9a5d4f8659a95868', 0.6242790372669501), ('98bfe715c91c445883722f601b4e3e11', 0.5928226335293876)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('2e8340ec61a840e6864332b2a0d7b060', 0.721045939963502), ('0a82cffb7ef54e9a9a5d4f8659a95868', 0.6852974257731637), ('98bfe715c91c445883722f601b4e3e11', 0.6069769737551394), ('9b8fd8bb0ae841bcbd6543a759ac8e73', 0.5281142944106805)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('9b8fd8bb0ae841bcbd6543a759ac8e73', 0.6850026799068478), ('0a82cffb7ef54e9a9a5d4f8659a95868', 0.6630194564745503), ('98bfe715c91c445883722f601b4e3e11', 0.6602428327745495), ('2e8340ec61a840e6864332b2a0d7b060', 0.6598107709351049)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('4982fb988c524b0d8c862f0337c6b609', 0.7982581410740824), ('98bfe715c91c445883722f601b4e3e11', 0.7740865895359055), ('cfbe36b5d3b4495c9ebb27d8b0d2d87f', 0.7689716582819122), ('0a82cffb7ef54e9a9a5d4f8659a95868', 0.6790246557449153), ('2e8340ec61a840e6864332b2a0d7b060', 0.6286025881871222)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('09ed0f3bfda840ed9ec0ecbf4e692073', 0.8076683410702055), ('e52feffebc1849058ac1240ee84d0f1d', 0.8015437664082727), ('cabd565c059c41ac8074e7abee0f7c81', 0.7824707750544725), ('5921052e63074e55a71ba7b961d53754', 0.7704199258446363), ('d2f0dd995b354ca4a556cb7d2a1960c3', 0.7635140813081502)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('94650b2a9a224a5189c35b6bcc0c5928', 0.8420006369899745), ('a940752bc8e24d0d9f81a27ae4db53b8', 0.7557313589113399), ('8daa988f8d3e48dda17c87710304f2fa', 0.7510854394543842), ('47ba4a975b7a4ccfa21363840b3014ed', 0.7415185810994662), ('9b8fd8bb0ae841bcbd6543a759ac8e73', 0.7408809953875946)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('16907b4d43d74026810e91d6bccac640', 0.8155206560463674), ('9b8fd8bb0ae841bcbd6543a759ac8e73', 0.798278633986451), ('227be1cd9a144f1180330934c07a4872', 0.7277965756699796), ('94650b2a9a224a5189c35b6bcc0c5928', 0.7248677568817941), ('39182889e0f94181a68c60825dfa601e', 0.6688250632842458)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('eeb46c520e0c49549caf477e06548ad1', 0.9053849542971336), ('1093fd8b5fb44fc99cbe597ee2e1e620', 0.8613699136701335), ('e68970f832f140d591cfaca683796172', 0.8503971578961689), ('bb9d7d4e0c8b4252971693e0955d43b6', 0.7876513866218532), ('39182889e0f94181a68c60825dfa601e', 0.7862185397585297)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('0524d75867d84a6889fba3d152e924d3', 0.8590959131606531), ('e68970f832f140d591cfaca683796172', 0.7142167123852224), ('17284964c20443899ff0649fbbfb7017', 0.7073423887111808), ('a35ea008c37348fa93936b4b969be51d', 0.6844468361545302), ('98bfe715c91c445883722f601b4e3e11', 0.6741835909885115)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('98bfe715c91c445883722f601b4e3e11', 0.8333005655310177), ('e68970f832f140d591cfaca683796172', 0.8071818335995712), ('0524d75867d84a6889fba3d152e924d3', 0.7797656245152742), ('1093fd8b5fb44fc99cbe597ee2e1e620', 0.7562766510777659), ('17284964c20443899ff0649fbbfb7017', 0.7341046498792072)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('03f5b5a595354982a7f661978d0f89ad', 0.7970039908522756), ('5f1208a98e8746bd817578eb63e82ff7', 0.7696396770455531), ('98bfe715c91c445883722f601b4e3e11', 0.7351194952791106), ('17284964c20443899ff0649fbbfb7017', 0.7240267793823623), ('e68970f832f140d591cfaca683796172', 0.7189342851018596)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('1093fd8b5fb44fc99cbe597ee2e1e620', 0.796375386753247), ('47a8d3d83b6d49b397fe735442e7c680', 0.7934697413577302), ('39182889e0f94181a68c60825dfa601e', 0.7845766629182598), ('2e23ef193d9f417db57f86778d8e6ce5', 0.7634047256144239), ('d232cb0bd366474188f80172d63b896d', 0.7526210125621076)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('2e23ef193d9f417db57f86778d8e6ce5', 0.78668414658455), ('7274e0270fce4e32a7995239db1b9b6d', 0.7698974684743012), ('1cb6594ab3b74ea6a9b48df04e5d5f50', 0.7609479195771689), ('f954baef93214a4693fc3b128e0f3b2e', 0.7595956810054104), ('cabd565c059c41ac8074e7abee0f7c81', 0.7548912770600751)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('a940752bc8e24d0d9f81a27ae4db53b8', 0.882249372576507), ('47ba4a975b7a4ccfa21363840b3014ed', 0.853192050949269), ('ad08c64a5e9f4dc98af0b94eb4226e6f', 0.8525239057730416), ('46bd2af9e141456b802faf65ecad71f8', 0.8420928883796466), ('3b3512fbd7f948e1b55f9dd3e52396d4', 0.8187399372349151)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('a940752bc8e24d0d9f81a27ae4db53b8', 0.8236157350731115), ('5df7aa9fd9cb45c7bfa78c674fc1a3ee', 0.8108102016712124), ('8daa988f8d3e48dda17c87710304f2fa', 0.7740544890562435), ('ad08c64a5e9f4dc98af0b94eb4226e6f', 0.7530719422091248), ('f0a209de8e3445f8ae9500369049bbab', 0.7496392549425455)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('4982fb988c524b0d8c862f0337c6b609', 0.8162340887741614), ('bb9d7d4e0c8b4252971693e0955d43b6', 0.807011090404474), ('7676b37225ba49c3b83e32a8a77ee56a', 0.7977935917709432), ('f954baef93214a4693fc3b128e0f3b2e', 0.7956890249187434), ('09ed0f3bfda840ed9ec0ecbf4e692073', 0.7627902326064414)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('3b3512fbd7f948e1b55f9dd3e52396d4', 0.7825270797991488), ('a35ea008c37348fa93936b4b969be51d', 0.7800215752175503), ('5e10d603529f4f90891592ac23853acd', 0.7741718872979535), ('09ed0f3bfda840ed9ec0ecbf4e692073', 0.7681071292005879), ('f21f87870c654b8e88614dc18f666eee', 0.765819724533995)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('5df7aa9fd9cb45c7bfa78c674fc1a3ee', 0.8514722829897872), ('a940752bc8e24d0d9f81a27ae4db53b8', 0.8407025196701486), ('d2f0dd995b354ca4a556cb7d2a1960c3', 0.83485034690272), ('09ed0f3bfda840ed9ec0ecbf4e692073', 0.8261314287268344), ('47ba4a975b7a4ccfa21363840b3014ed', 0.8021637692158529)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('1cb6594ab3b74ea6a9b48df04e5d5f50', 0.798888151986499), ('5df7aa9fd9cb45c7bfa78c674fc1a3ee', 0.795410172101581), ('102f1f0adea54d7eb1dc68b25f0942d7', 0.7944611114550786), ('a940752bc8e24d0d9f81a27ae4db53b8', 0.7907839111480355), ('09ed0f3bfda840ed9ec0ecbf4e692073', 0.7860759423743114)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('cfbe36b5d3b4495c9ebb27d8b0d2d87f', 0.8115740928993765), ('cabd565c059c41ac8074e7abee0f7c81', 0.8111432615260012), ('39182889e0f94181a68c60825dfa601e', 0.7988844400377466), ('a35ea008c37348fa93936b4b969be51d', 0.7949735901886928), ('227be1cd9a144f1180330934c07a4872', 0.7923721273597775)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('39182889e0f94181a68c60825dfa601e', 0.8035198516393335), ('87dc9cf65e8b47848905e386a213f0ab', 0.7444082630900242), ('2e23ef193d9f417db57f86778d8e6ce5', 0.7437422659240062), ('5921052e63074e55a71ba7b961d53754', 0.7256744127740583), ('9ff86535166843089d2d750e7ad7443c', 0.7224864592481222)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('a940752bc8e24d0d9f81a27ae4db53b8', 0.8163568199254077), ('ad08c64a5e9f4dc98af0b94eb4226e6f', 0.7959783385478646), ('1c28064ab3874d9f8c50648ca9fb2265', 0.786371712881254), ('3b3512fbd7f948e1b55f9dd3e52396d4', 0.7763543055596003), ('5df7aa9fd9cb45c7bfa78c674fc1a3ee', 0.7706383383657269)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('a940752bc8e24d0d9f81a27ae4db53b8', 0.8196860898116554), ('5df7aa9fd9cb45c7bfa78c674fc1a3ee', 0.7931599652816707), ('09ed0f3bfda840ed9ec0ecbf4e692073', 0.7821257840378912), ('2a2fe05349be4433b0b08c39eb42ce0d', 0.7674626212792613), ('46bd2af9e141456b802faf65ecad71f8', 0.7524890953182584)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('102f1f0adea54d7eb1dc68b25f0942d7', 0.796819239173759), ('2e23ef193d9f417db57f86778d8e6ce5', 0.7784018795567087), ('cfbe36b5d3b4495c9ebb27d8b0d2d87f', 0.7666505261730525), ('1cb6594ab3b74ea6a9b48df04e5d5f50', 0.7607848015662007), ('7274e0270fce4e32a7995239db1b9b6d', 0.7540395655679588)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('cabd565c059c41ac8074e7abee0f7c81', 0.8087036637302196), ('7676b37225ba49c3b83e32a8a77ee56a', 0.8077251353856101), ('7274e0270fce4e32a7995239db1b9b6d', 0.7836245429434264), ('d2f0dd995b354ca4a556cb7d2a1960c3', 0.7741100213787852), ('2e23ef193d9f417db57f86778d8e6ce5', 0.7695814357736772)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('a940752bc8e24d0d9f81a27ae4db53b8', 0.8233281156640075), ('ffb5fcb00dd84e27896c0280ce961668', 0.8176649003417141), ('cabd565c059c41ac8074e7abee0f7c81', 0.8051984224336419), ('5df7aa9fd9cb45c7bfa78c674fc1a3ee', 0.804226190782915), ('09ed0f3bfda840ed9ec0ecbf4e692073', 0.8005465958316524)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('2e23ef193d9f417db57f86778d8e6ce5', 0.8461041634624238), ('1093fd8b5fb44fc99cbe597ee2e1e620', 0.8059525916794177), ('1ac4ec36b26a4a5593c652d9e5e9ce09', 0.7912555628520136), ('39182889e0f94181a68c60825dfa601e', 0.7759400433739329), ('bb9d7d4e0c8b4252971693e0955d43b6', 0.7739899762353114)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('cabd565c059c41ac8074e7abee0f7c81', 0.8083351104797165), ('a4cc0c084606475582eece414397a35f', 0.7987006305059222), ('7676b37225ba49c3b83e32a8a77ee56a', 0.7889112489380794), ('102f1f0adea54d7eb1dc68b25f0942d7', 0.7874899012194206), ('1cb6594ab3b74ea6a9b48df04e5d5f50', 0.7848736007557604)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('2972be7c073f472191aa17f80b2fc67a', 0.8878155945872985), ('1cb6594ab3b74ea6a9b48df04e5d5f50', 0.8071643657550898), ('09ed0f3bfda840ed9ec0ecbf4e692073', 0.7885078484470907), ('f21f87870c654b8e88614dc18f666eee', 0.7629200905200703), ('d2f0dd995b354ca4a556cb7d2a1960c3', 0.7608936382674873)]
INFO agmem.organizers.nemori: nemori: merge candidate scores namespace=repro-conv9 top_k=5 threshold=0.85 hits=[('1cb6594ab3b74ea6a9b48df04e5d5f50', 0.8447476752484695), ('09ed0f3bfda840ed9ec0ecbf4e692073', 0.8157951970507893), ('4982fb988c524b0d8c862f0337c6b609', 0.8029581643263334), ('a35ea008c37348fa93936b4b969be51d', 0.7971903352889276), ('e68970f832f140d591cfaca683796172', 0.7939186611288641)]
